Driver Record,Territory,Grid Step,Number of  Minor Convictions,Number of Major Convictions,# Criminal Code Convictions,Number of At Fault Claims,Claim Amount,NumGen,Claim Amount Gen
9,TheWall,-15,2,2,0,2,72900,0.709,51712.33769
5,Dorn,-5,1,1,0,1,36700,0.360,13219.19018
5,HighGarden,-1,1,1,0,1,36300,0.912,33105.54999
5,HighGarden,-1,1,1,0,1,36300,0.209,7590.695682
5,HighGarden,-1,1,1,0,1,36300,0.206,7495.470435
3,TheWall,-8,2,2,0,2,72200,0.089,6421.03794
6,TheWall,-15,2,2,0,2,72900,0.773,56383.09408
9,TheWall,-14,2,2,0,2,72800,0.989,71992.29099
9,TheWall,-14,2,2,0,2,72800,0.291,21190.89731
3,TheWall,-3,1,1,0,1,36500,0.634,23151.17222
9,TheWall,-15,2,2,0,2,72900,0.126,9159.889015
9,TheWall,-15,2,2,0,2,72900,0.505,36796.41101
8,TheWall,-15,2,2,0,2,72900,0.598,43571.39418
6,HighGarden,-15,2,2,0,2,72900,0.399,29118.99459
6,HighGarden,-15,2,2,0,2,72900,0.962,70118.13977
9,Dorn,-9,2,2,0,2,72300,0.344,24877.74774
6,TheWall,-12,2,2,0,2,72600,0.000,23.83195078
9,TheWall,-14,2,2,0,2,72800,0.846,61581.09079
6,TheWall,-6,2,2,0,2,72000,0.226,16288.87843
2,HighGarden,-7,2,2,0,2,72100,0.532,38343.51561
6,TheWall,-3,1,1,0,1,36500,0.142,5174.145777
7,TheWall,-6,2,2,0,2,72000,0.750,54035.95004
1,TheWall,-7,2,2,0,2,72100,0.330,23764.1445
7,TheWall,-15,2,2,0,2,72900,0.493,35906.61746
6,TheWall,-6,2,2,0,2,72000,0.553,39788.10954
9,Winterfell,-15,2,2,0,2,72900,0.363,26446.10669
9,Winterfell,-15,2,2,0,2,72900,0.202,14738.3237
6,TheWall,-14,2,2,0,2,72800,0.124,9061.42127
6,TheWall,-14,2,2,0,2,72800,0.674,49035.34652
4,TheWall,-6,2,2,0,2,72000,0.013,961.7631724
2,TheWall,-8,2,2,0,2,72200,0.332,23973.41852
6,TheWall,-15,2,2,0,2,72900,0.312,22736.69982
3,TheWall,-3,1,1,0,1,36500,0.793,28935.04719
9,TheWall,-11,2,2,0,2,72500,0.175,12698.7788
6,TheWall,-5,1,1,0,1,36700,0.487,17874.26014
9,TheWall,-15,2,2,0,2,72900,0.381,27802.76946
3,TheWall,-3,1,1,0,1,36500,0.378,13812.81338
9,Dorn,-15,2,2,0,2,72900,0.775,56480.51971
1,TheWall,-13,2,2,0,2,72700,0.908,66014.74941
0,TheWall,0,0,0,0,0,1000,0.824,824.3660071
6,TheWall,-11,2,2,0,2,72500,0.967,70137.33832
9,Dorn,-15,2,2,0,2,72900,0.847,61782.65017
6,TheWall,-15,2,2,0,2,72900,0.530,38601.71767
8,TheWall,-5,1,1,0,1,36700,0.325,11926.07441
1,TheWall,-1,1,1,0,1,36300,0.323,11724.80556
9,TheWall,-15,2,2,0,2,72900,0.803,58573.635
6,TheWall,-2,1,1,0,1,36400,0.533,19389.91079
8,HighGarden,-15,2,2,0,2,72900,0.591,43105.24101
8,HighGarden,-15,2,2,0,2,72900,0.796,58046.80298
8,HighGarden,-15,2,2,0,2,72900,0.779,56812.05543
1,TheWall,-4,1,1,0,1,36600,0.144,5267.502186
9,TheWall,-15,2,2,0,2,72900,0.065,4771.359764
3,TheWall,-12,2,2,0,2,72600,0.591,42900.73827
4,TheWall,-4,1,1,0,1,36600,0.029,1048.323532
9,HighGarden,-15,2,2,0,2,72900,0.336,24496.48108
5,Dorn,-1,1,1,0,1,36300,0.641,23250.32738
6,TheWall,-11,2,2,0,2,72500,0.551,39978.87594
9,TheWall,-5,1,1,0,1,36700,0.649,23836.39485
3,TheWall,-3,1,1,0,1,36500,0.142,5200.059479
9,TheWall,-15,2,2,0,2,72900,0.864,62975.78579
9,TheWall,-15,2,2,0,2,72900,0.548,39942.95797
9,TheWall,-15,2,2,0,2,72900,0.266,19384.95096
8,Dorn,-8,2,2,0,2,72200,0.359,25951.53833
9,Dorn,-13,2,2,0,2,72700,0.860,62508.05371
5,TheWall,-13,2,2,0,2,72700,0.752,54664.85913
9,TheWall,-8,2,2,0,2,72200,0.700,50571.77487
9,Dorn,-15,2,2,0,2,72900,0.244,17777.41476
9,Dorn,-15,2,2,0,2,72900,0.207,15091.61357
9,TheWall,-15,2,2,0,2,72900,0.593,43246.00128
9,TheWall,-15,2,2,0,2,72900,0.273,19895.64801
8,TheWall,-8,2,2,0,2,72200,0.600,43305.26699
5,TheWall,-6,2,2,0,2,72000,0.299,21511.74665
5,TheWall,-5,1,1,0,1,36700,0.010,357.0099264
4,TheWall,-10,2,2,0,2,72400,0.400,28944.54697
6,TheWall,-15,2,2,0,2,72900,0.256,18626.52156
6,TheWall,-10,2,2,0,2,72400,0.912,66028.11189
4,TheWall,-5,1,1,0,1,36700,0.227,8313.921817
9,Dorn,-15,2,2,0,2,72900,0.959,69922.27944
6,TheWall,-8,2,2,0,2,72200,0.800,57780.64279
6,TheWall,-11,2,2,0,2,72500,0.584,42357.58851
2,TheWall,-3,1,1,0,1,36500,0.463,16910.10492
6,TheWall,-6,2,2,0,2,72000,0.651,46900.83539
6,TheWall,0,0,0,0,0,1000,0.160,159.5034219
9,Dorn,-15,2,2,0,2,72900,0.297,21641.19017
6,TheWall,-6,2,2,0,2,72000,0.317,22821.84654
4,TheWall,-4,1,1,0,1,36600,0.210,7687.262802
5,TheWall,-2,1,1,0,1,36400,0.215,7813.240641
3,TheWall,-13,2,2,0,2,72700,0.077,5573.441486
6,TheWall,0,0,0,0,0,1000,0.641,641.2758252
6,TheWall,0,0,0,0,0,1000,0.068,68.26305072
9,TheWall,-15,2,2,0,2,72900,0.472,34438.24092
7,TheWall,-1,1,1,0,1,36300,0.005,181.1240649
3,TheWall,-6,2,2,0,2,72000,0.631,45426.01093
3,HighGarden,-6,2,2,0,2,72000,0.130,9327.977977
6,TheWall,-15,2,2,0,2,72900,0.617,44948.2485
9,Dorn,-12,2,2,0,2,72600,0.125,9088.058312
3,Dorn,-2,1,1,0,1,36400,0.303,11033.19105
8,Dorn,-9,2,2,0,2,72300,0.996,72046.59762
4,TheWall,-15,2,2,0,2,72900,0.737,53703.20248
4,TheWall,-15,2,2,0,2,72900,0.484,35320.03234
7,TheWall,-7,2,2,0,2,72100,0.327,23599.50159
6,HighGarden,-14,2,2,0,2,72800,0.384,27988.35497
7,HighGarden,-11,2,2,0,2,72500,0.701,50858.14263
0,TheWall,-15,2,2,0,2,72900,0.758,55267.34516
8,TheWall,-15,2,2,0,2,72900,0.564,41084.45473
9,TheWall,-11,2,2,0,2,72500,0.453,32833.57618
9,TheWall,-15,2,2,0,2,72900,0.700,51002.76972
6,TheWall,-15,2,2,0,2,72900,0.789,57529.53736
3,TheWall,-13,2,2,0,2,72700,0.197,14286.94365
5,TheWall,-5,1,1,0,1,36700,0.396,14524.35744
9,HighGarden,-15,2,2,0,2,72900,0.134,9758.788188
9,HighGarden,-15,2,2,0,2,72900,0.283,20649.45575
6,TheWall,-6,2,2,0,2,72000,0.903,65031.7689
9,Dorn,-14,2,2,0,2,72800,0.604,43986.33026
9,Dorn,-15,2,2,0,2,72900,0.081,5931.63474
6,TheWall,-9,2,2,0,2,72300,0.195,14086.70123
9,TheWall,-15,2,2,0,2,72900,0.043,3106.02787
9,TheWall,-15,2,2,0,2,72900,0.429,31293.79255
4,TheWall,-4,1,1,0,1,36600,0.174,6365.71305
7,TheWall,-15,2,2,0,2,72900,0.246,17900.07286
7,TheWall,-15,2,2,0,2,72900,0.139,10110.85063
7,TheWall,-15,2,2,0,2,72900,0.595,43358.57137
8,TheWall,-15,2,2,0,2,72900,0.933,68006.75805
9,TheWall,-10,2,2,0,2,72400,0.852,61661.69878
9,TheWall,-10,2,2,0,2,72400,0.967,70024.76009
6,TheWall,-10,2,2,0,2,72400,0.238,17256.25703
9,HighGarden,-15,2,2,0,2,72900,0.736,53638.19762
4,Dorn,-13,2,2,0,2,72700,0.740,53771.9619
5,TheWall,-4,1,1,0,1,36600,0.543,19881.87905
8,TheWall,-8,2,2,0,2,72200,0.841,60720.1435
9,Dorn,-15,2,2,0,2,72900,0.598,43573.9249
6,TheWall,-10,2,2,0,2,72400,0.784,56728.02784
9,Dorn,-9,2,2,0,2,72300,0.638,46147.4071
2,TheWall,-14,2,2,0,2,72800,0.487,35474.89235
6,TheWall,-15,2,2,0,2,72900,0.276,20084.92214
1,TheWall,2,0,0,0,0,800,0.744,595.5532502
0,TheWall,-15,2,2,0,2,72900,0.832,60629.07856
9,TheWall,-15,2,2,0,2,72900,0.310,22609.06115
3,TheWall,-13,2,2,0,2,72700,0.501,36410.6269
1,TheWall,-15,2,2,0,2,72900,0.208,15173.59087
2,TheWall,-7,2,2,0,2,72100,0.597,43052.7968
9,Dorn,-11,2,2,0,2,72500,0.192,13900.72557
9,HighGarden,-15,2,2,0,2,72900,0.729,53128.04787
8,TheWall,-11,2,2,0,2,72500,0.636,46082.29355
9,TheWall,-8,2,2,0,2,72200,0.785,56690.78612
6,TheWall,-12,2,2,0,2,72600,0.127,9186.433864
4,HighGarden,-15,2,2,0,2,72900,0.423,30826.15607
3,HighGarden,-8,2,2,0,2,72200,0.066,4775.903343
6,TheWall,-8,2,2,0,2,72200,0.153,11016.28839
0,TheWall,-6,2,2,0,2,72000,0.964,69439.04082
9,HighGarden,-14,2,2,0,2,72800,0.109,7911.222383
9,TheWall,-14,2,2,0,2,72800,0.751,54648.85058
9,TheWall,-14,2,2,0,2,72800,0.432,31455.21286
3,TheWall,-14,2,2,0,2,72800,0.233,16926.22759
0,TheWall,5,0,0,0,0,500,0.724,361.7655952
3,TheWall,-4,1,1,0,1,36600,0.918,33604.55833
4,TheWall,-4,1,1,0,1,36600,0.942,34494.84279
2,TheWall,1,0,0,0,0,900,0.766,689.0832945
8,TheWall,-13,2,2,0,2,72700,0.327,23753.20115
9,Dorn,-11,2,2,0,2,72500,0.895,64868.09561
8,TheWall,-15,2,2,0,2,72900,0.037,2676.598519
9,Dorn,-15,2,2,0,2,72900,0.538,39247.28944
1,TheWall,-1,1,1,0,1,36300,0.893,32431.89111
9,TheWall,-15,2,2,0,2,72900,0.072,5225.668783
9,TheWall,-15,2,2,0,2,72900,0.953,69482.98855
9,TheWall,-14,2,2,0,2,72800,0.601,43740.70362
9,TheWall,-7,2,2,0,2,72100,0.860,62023.0292
9,TheWall,-15,2,2,0,2,72900,0.558,40684.66616
5,TheWall,-13,2,2,0,2,72700,0.913,66355.86201
6,TheWall,-13,2,2,0,2,72700,0.709,51520.7519
6,TheWall,-13,2,2,0,2,72700,0.750,54558.82816
3,TheWall,-3,1,1,0,1,36500,0.832,30350.29085
9,TheWall,-11,2,2,0,2,72500,0.778,56383.83244
9,TheWall,-11,2,2,0,2,72500,0.489,35431.56715
9,HighGarden,-14,2,2,0,2,72800,0.997,72567.40463
3,TheWall,-3,1,1,0,1,36500,0.305,11136.60386
5,Dorn,-1,1,1,0,1,36300,0.497,18023.89347
6,TheWall,-15,2,2,0,2,72900,0.366,26670.83505
6,TheWall,-6,2,2,0,2,72000,0.991,71346.33432
9,TheWall,-15,2,2,0,2,72900,0.006,408.5136854
2,Dorn,-4,1,1,0,1,36600,0.454,16616.65483
8,Dorn,-15,2,2,0,2,72900,0.685,49921.90201
3,TheWall,-2,1,1,0,1,36400,0.894,32552.11824
4,TheWall,-3,1,1,0,1,36500,0.604,22046.26267
9,HighGarden,-15,2,2,0,2,72900,0.112,8184.767758
9,HighGarden,-15,2,2,0,2,72900,0.653,47603.54647
1,TheWall,6,0,0,0,0,400,0.377,150.9711529
9,TheWall,-11,2,2,0,2,72500,0.320,23196.16056
9,Dorn,-3,1,1,0,1,36500,0.686,25023.04021
3,TheWall,-2,1,1,0,1,36400,0.881,32062.18806
1,TheWall,-1,1,1,0,1,36300,0.165,5986.703171
3,TheWall,-15,2,2,0,2,72900,0.419,30551.12536
4,TheWall,-11,2,2,0,2,72500,0.686,49766.71968
6,TheWall,-15,2,2,0,2,72900,0.840,61270.48953
5,HighGarden,0,0,0,0,0,1000,0.102,102.0565805
6,TheWall,-6,2,2,0,2,72000,0.622,44773.2341
9,Dorn,-15,2,2,0,2,72900,0.155,11326.34153
3,HighGarden,-5,1,1,0,1,36700,0.342,12552.8459
4,TheWall,-6,2,2,0,2,72000,0.463,33307.42232
6,TheWall,-6,2,2,0,2,72000,0.867,62452.75332
9,Winterfell,-15,2,2,0,2,72900,0.671,48889.57569
3,TheWall,-3,1,1,0,1,36500,0.078,2844.097811
5,Dorn,-13,2,2,0,2,72700,0.030,2169.219887
6,TheWall,-14,2,2,0,2,72800,0.150,10941.40266
8,TheWall,-8,2,2,0,2,72200,0.671,48452.25783
6,TheWall,-15,2,2,0,2,72900,0.274,19997.80289
5,Dorn,-12,2,2,0,2,72600,0.363,26389.65983
9,TheWall,-15,2,2,0,2,72900,0.623,45448.67629
9,TheWall,-15,2,2,0,2,72900,0.153,11126.48954
1,TheWall,-1,1,1,0,1,36300,0.975,35399.22474
6,TheWall,-6,2,2,0,2,72000,0.947,68170.32896
3,TheWall,-2,1,1,0,1,36400,0.012,428.5788317
6,TheWall,-6,2,2,0,2,72000,0.852,61350.55813
9,TheWall,-15,2,2,0,2,72900,0.661,48202.03363
8,TheWall,-12,2,2,0,2,72600,0.607,44047.86471
3,TheWall,-4,1,1,0,1,36600,0.132,4827.476034
3,TheWall,-4,1,1,0,1,36600,0.585,21407.89331
9,TheWall,-15,2,2,0,2,72900,0.178,12993.77597
2,TheWall,-7,2,2,0,2,72100,0.729,52536.16209
7,TheWall,-15,2,2,0,2,72900,0.508,37004.83258
9,TheWall,-15,2,2,0,2,72900,0.408,29719.7818
1,TheWall,-1,1,1,0,1,36300,0.857,31123.28879
7,TheWall,-7,2,2,0,2,72100,0.345,24867.17445
3,TheWall,-3,1,1,0,1,36500,0.261,9532.863051
3,TheWall,-3,1,1,0,1,36500,0.800,29188.88496
9,Dorn,-15,2,2,0,2,72900,0.301,21941.88819
9,Dorn,-15,2,2,0,2,72900,0.006,423.7221751
9,Dorn,-15,2,2,0,2,72900,0.908,66203.24218
1,TheWall,-4,1,1,0,1,36600,0.655,23982.75032
1,TheWall,-4,1,1,0,1,36600,0.929,34018.38034
1,TheWall,-4,1,1,0,1,36600,0.661,24202.34001
3,TheWall,0,0,0,0,0,1000,0.140,140.437192
1,TheWall,-11,2,2,0,2,72500,0.475,34428.16765
4,Dorn,-5,1,1,0,1,36700,0.971,35631.73553
1,Dorn,0,0,0,0,0,1000,0.365,364.7907788
9,Dorn,-15,2,2,0,2,72900,0.769,56095.07372
9,TheWall,-15,2,2,0,2,72900,0.198,14422.54024
9,TheWall,-15,2,2,0,2,72900,0.096,7011.042414
8,TheWall,-15,2,2,0,2,72900,0.883,64375.57651
6,TheWall,-15,2,2,0,2,72900,0.913,66542.45952
3,TheWall,-6,2,2,0,2,72000,0.553,39790.94619
3,TheWall,-6,2,2,0,2,72000,0.434,31226.60063
6,TheWall,-6,2,2,0,2,72000,0.133,9557.768831
6,TheWall,-6,2,2,0,2,72000,0.813,58548.73427
1,TheWall,-1,1,1,0,1,36300,0.626,22709.17609
2,TheWall,-11,2,2,0,2,72500,0.953,69091.91434
1,TheWall,-15,2,2,0,2,72900,0.911,66407.21698
3,TheWall,-7,2,2,0,2,72100,0.225,16215.89221
6,HighGarden,-8,2,2,0,2,72200,0.378,27289.80081
1,TheWall,9,0,0,0,0,100,0.176,17.55232943
1,TheWall,-1,1,1,0,1,36300,0.161,5841.72915
2,TheWall,-8,2,2,0,2,72200,0.039,2790.19342
4,Dorn,-4,1,1,0,1,36600,0.106,3873.9906
5,HighGarden,-13,2,2,0,2,72700,0.929,67539.84219
0,TheWall,2,0,0,0,0,800,0.949,759.5363228
3,TheWall,-14,2,2,0,2,72800,0.403,29365.6995
9,HighGarden,-15,2,2,0,2,72900,0.694,50588.60056
5,TheWall,-15,2,2,0,2,72900,0.208,15176.68325
5,TheWall,-12,2,2,0,2,72600,0.739,53632.89827
9,TheWall,-15,2,2,0,2,72900,0.318,23198.42116
3,TheWall,-2,1,1,0,1,36400,0.681,24770.72602
3,TheWall,-10,2,2,0,2,72400,0.695,50289.59551
9,Dorn,-15,2,2,0,2,72900,0.037,2701.149
9,Winterfell,-15,2,2,0,2,72900,0.484,35253.05916
9,Winterfell,-15,2,2,0,2,72900,0.878,64041.69227
3,TheWall,-2,1,1,0,1,36400,0.248,9014.148374
7,TheWall,-7,2,2,0,2,72100,0.597,43041.92624
7,TheWall,-15,2,2,0,2,72900,0.481,35035.01539
4,TheWall,-11,2,2,0,2,72500,0.321,23288.36635
9,TheWall,-15,2,2,0,2,72900,0.124,9042.836323
9,TheWall,-15,2,2,0,2,72900,0.183,13306.83783
3,HighGarden,-3,1,1,0,1,36500,0.870,31767.53364
5,TheWall,-5,1,1,0,1,36700,0.637,23391.75083
9,TheWall,-11,2,2,0,2,72500,0.860,62340.92361
3,HighGarden,-6,2,2,0,2,72000,0.728,52391.74805
5,TheWall,-9,2,2,0,2,72300,0.549,39678.17752
6,TheWall,-13,2,2,0,2,72700,0.157,11437.95696
3,TheWall,-3,1,1,0,1,36500,0.181,6591.544841
4,TheWall,-15,2,2,0,2,72900,0.037,2662.200908
6,HighGarden,-13,2,2,0,2,72700,0.112,8133.976936
4,TheWall,-11,2,2,0,2,72500,0.413,29943.54325
9,Dorn,-15,2,2,0,2,72900,0.441,32113.03237
5,TheWall,-7,2,2,0,2,72100,0.852,61419.74656
9,TheWall,-8,2,2,0,2,72200,0.949,68491.82444
6,TheWall,-5,1,1,0,1,36700,0.900,33034.62411
9,TheWall,-13,2,2,0,2,72700,0.138,10060.32327
9,TheWall,-9,2,2,0,2,72300,0.031,2238.584552
9,Dorn,-15,2,2,0,2,72900,0.249,18120.01415
6,HighGarden,-7,2,2,0,2,72100,0.036,2601.271472
6,TheWall,-6,2,2,0,2,72000,0.402,28917.30919
3,TheWall,-3,1,1,0,1,36500,0.298,10871.70758
6,HighGarden,-6,2,2,0,2,72000,0.949,68308.23142
4,TheWall,-14,2,2,0,2,72800,0.128,9317.735812
1,TheWall,0,0,0,0,0,1000,0.048,47.82979434
4,TheWall,-4,1,1,0,1,36600,0.445,16302.79206
9,TheWall,-14,2,2,0,2,72800,0.819,59658.2736
7,TheWall,-8,2,2,0,2,72200,0.067,4852.031447
8,TheWall,-5,1,1,0,1,36700,0.746,27389.46449
6,HighGarden,-7,2,2,0,2,72100,0.628,45255.65248
3,TheWall,-3,1,1,0,1,36500,0.191,6966.987914
5,HighGarden,-14,2,2,0,2,72800,0.210,15316.83298
9,Dorn,-15,2,2,0,2,72900,0.872,63580.70175
8,HighGarden,-14,2,2,0,2,72800,0.045,3255.754412
9,TheWall,-14,2,2,0,2,72800,0.998,72622.82164
9,Dorn,-15,2,2,0,2,72900,0.977,71244.03034
6,HighGarden,-13,2,2,0,2,72700,0.323,23491.20618
1,HighGarden,-1,1,1,0,1,36300,0.635,23066.37787
9,Dorn,-14,2,2,0,2,72800,0.196,14299.31668
5,TheWall,3,0,0,0,0,700,0.089,62.52684594
3,TheWall,-3,1,1,0,1,36500,0.310,11328.23603
7,TheWall,-7,2,2,0,2,72100,0.257,18548.66864
7,TheWall,-7,2,2,0,2,72100,0.522,37643.62033
9,TheWall,-10,2,2,0,2,72400,0.854,61852.48492
9,HighGarden,-15,2,2,0,2,72900,0.341,24837.38231
9,HighGarden,-15,2,2,0,2,72900,0.220,16042.56793
9,HighGarden,-15,2,2,0,2,72900,0.821,59834.57053
9,HighGarden,-15,2,2,0,2,72900,0.232,16948.43736
1,TheWall,-1,1,1,0,1,36300,0.318,11553.82387
9,HighGarden,-15,2,2,0,2,72900,0.721,52542.99558
5,Winterfell,-15,2,2,0,2,72900,0.503,36686.29205
6,TheWall,-15,2,2,0,2,72900,0.086,6248.205583
7,TheWall,-15,2,2,0,2,72900,0.047,3406.661768
7,TheWall,-15,2,2,0,2,72900,0.324,23621.05214
9,TheWall,-14,2,2,0,2,72800,0.436,31708.77785
9,TheWall,-10,2,2,0,2,72400,0.056,4034.688041
6,TheWall,-15,2,2,0,2,72900,0.798,58209.93589
9,Dorn,-15,2,2,0,2,72900,0.877,63952.75613
2,TheWall,-2,1,1,0,1,36400,0.793,28870.42076
9,TheWall,-10,2,2,0,2,72400,0.967,70004.82969
8,Dorn,-12,2,2,0,2,72600,0.251,18220.94496
6,Dorn,-5,1,1,0,1,36700,0.907,33273.72005
6,TheWall,-6,2,2,0,2,72000,0.569,40946.55625
4,TheWall,-4,1,1,0,1,36600,0.980,35877.01618
3,TheWall,-3,1,1,0,1,36500,0.617,22530.48753
3,TheWall,-3,1,1,0,1,36500,0.765,27911.41231
3,TheWall,-3,1,1,0,1,36500,0.212,7728.447734
8,TheWall,-7,2,2,0,2,72100,0.587,42335.77035
6,TheWall,-14,2,2,0,2,72800,0.461,33532.97463
6,TheWall,-14,2,2,0,2,72800,0.936,68127.78631
3,TheWall,-14,2,2,0,2,72800,0.089,6451.837441
6,TheWall,-15,2,2,0,2,72900,0.183,13346.83626
6,TheWall,-7,2,2,0,2,72100,0.585,42175.7308
8,TheWall,-8,2,2,0,2,72200,0.498,35956.00648
9,TheWall,-12,2,2,0,2,72600,0.294,21368.10238
3,TheWall,6,0,0,0,0,400,0.653,261.3007701
6,TheWall,-15,2,2,0,2,72900,0.945,68889.69426
5,TheWall,-14,2,2,0,2,72800,0.912,66369.71692
6,TheWall,-6,2,2,0,2,72000,0.893,64322.68612
9,TheWall,-15,2,2,0,2,72900,0.641,46740.76094
6,TheWall,0,0,0,0,0,1000,0.657,657.188499
3,HighGarden,-15,2,2,0,2,72900,0.384,27963.67427
3,HighGarden,-15,2,2,0,2,72900,0.184,13444.88541
3,TheWall,-7,2,2,0,2,72100,0.025,1820.979857
2,TheWall,-15,2,2,0,2,72900,0.599,43694.9407
6,HighGarden,-15,2,2,0,2,72900,0.224,16315.77324
6,HighGarden,-15,2,2,0,2,72900,0.799,58276.61152
6,TheWall,-15,2,2,0,2,72900,0.119,8709.274072
8,TheWall,-14,2,2,0,2,72800,0.420,30547.89366
9,TheWall,-15,2,2,0,2,72900,0.454,33061.11062
9,TheWall,-15,2,2,0,2,72900,0.600,43766.09814
9,TheWall,-15,2,2,0,2,72900,0.626,45645.6937
9,TheWall,-15,2,2,0,2,72900,0.098,7152.476983
9,TheWall,-15,2,2,0,2,72900,0.317,23074.88486
9,Winterfell,-11,2,2,0,2,72500,0.304,22008.90212
9,Dorn,-15,2,2,0,2,72900,0.648,47247.2535
3,TheWall,-8,2,2,0,2,72200,0.621,44814.66216
3,TheWall,-8,2,2,0,2,72200,0.597,43101.36287
2,TheWall,1,0,0,0,0,900,0.233,209.4541513
8,Dorn,-8,2,2,0,2,72200,0.360,25993.31041
9,HighGarden,-15,2,2,0,2,72900,0.014,1017.417001
6,HighGarden,-9,2,2,0,2,72300,0.915,66170.26076
6,TheWall,-8,2,2,0,2,72200,0.502,36214.64667
3,TheWall,-3,1,1,0,1,36500,0.336,12273.05808
5,TheWall,-15,2,2,0,2,72900,0.308,22473.66348
5,HighGarden,-15,2,2,0,2,72900,0.124,9023.840676
5,TheWall,-1,1,1,0,1,36300,0.365,13254.41221
3,TheWall,-5,1,1,0,1,36700,0.754,27665.85044
9,HighGarden,-15,2,2,0,2,72900,0.682,49715.03233
9,TheWall,-15,2,2,0,2,72900,0.301,21923.92901
2,TheWall,-15,2,2,0,2,72900,0.799,58245.15392
2,TheWall,-15,2,2,0,2,72900,0.628,45795.71237
9,HighGarden,-13,2,2,0,2,72700,0.918,66738.23782
8,TheWall,-8,2,2,0,2,72200,0.300,21644.48573
9,TheWall,-15,2,2,0,2,72900,0.402,29305.44524
1,TheWall,-2,1,1,0,1,36400,0.831,30243.43041
8,TheWall,-12,2,2,0,2,72600,0.380,27556.27622
4,TheWall,-5,1,1,0,1,36700,0.486,17843.6349
6,TheWall,-6,2,2,0,2,72000,0.430,30991.25364
9,Dorn,-11,2,2,0,2,72500,0.686,49720.69971
6,Dorn,-8,2,2,0,2,72200,0.370,26688.72167
8,TheWall,-8,2,2,0,2,72200,0.859,62047.90835
9,TheWall,-13,2,2,0,2,72700,0.837,60827.33398
9,TheWall,-15,2,2,0,2,72900,0.330,24047.26433
6,TheWall,-8,2,2,0,2,72200,0.980,70770.47293
7,TheWall,-15,2,2,0,2,72900,0.652,47544.81168
9,TheWall,-15,2,2,0,2,72900,0.949,69147.22346
5,TheWall,-15,2,2,0,2,72900,0.836,60946.88121
6,TheWall,-8,2,2,0,2,72200,0.131,9460.42003
9,TheWall,-15,2,2,0,2,72900,0.086,6251.583754
8,Dorn,-15,2,2,0,2,72900,0.387,28234.44129
8,Dorn,-15,2,2,0,2,72900,0.088,6397.807387
7,Winterfell,-7,2,2,0,2,72100,0.971,69989.73968
7,Winterfell,-7,2,2,0,2,72100,0.702,50629.54508
6,TheWall,-12,2,2,0,2,72600,0.610,44306.05769
9,Dorn,-15,2,2,0,2,72900,0.182,13292.75963
9,HighGarden,-15,2,2,0,2,72900,0.865,63032.81723
9,Dorn,-15,2,2,0,2,72900,0.216,15768.3163
9,TheWall,-11,2,2,0,2,72500,0.074,5390.484828
4,TheWall,-15,2,2,0,2,72900,0.645,46985.58953
9,HighGarden,-15,2,2,0,2,72900,0.404,29438.95757
9,TheWall,-14,2,2,0,2,72800,0.687,49977.74995
7,TheWall,-7,2,2,0,2,72100,0.968,69776.18874
5,TheWall,0,0,0,0,0,1000,0.362,361.6264921
9,Dorn,-4,1,1,0,1,36600,0.740,27089.19565
6,TheWall,-15,2,2,0,2,72900,0.345,25122.9043
6,TheWall,-15,2,2,0,2,72900,0.383,27950.41243
6,TheWall,-5,1,1,0,1,36700,0.796,29210.16051
9,HighGarden,-12,2,2,0,2,72600,0.085,6196.63174
9,TheWall,-15,2,2,0,2,72900,0.049,3536.505943
6,TheWall,-1,1,1,0,1,36300,0.354,12844.59485
3,TheWall,-3,1,1,0,1,36500,0.619,22594.91944
5,TheWall,-4,1,1,0,1,36600,0.412,15072.86258
9,HighGarden,-12,2,2,0,2,72600,0.946,68646.351
3,TheWall,-10,2,2,0,2,72400,0.441,31923.37196
9,Dorn,-12,2,2,0,2,72600,0.261,18983.78592
3,TheWall,-1,1,1,0,1,36300,0.158,5725.184001
6,TheWall,-13,2,2,0,2,72700,0.354,25764.21784
5,HighGarden,-5,1,1,0,1,36700,0.111,4077.19119
5,HighGarden,-5,1,1,0,1,36700,0.982,36042.11379
9,TheWall,-15,2,2,0,2,72900,0.330,24054.21122
9,TheWall,-12,2,2,0,2,72600,0.927,67314.93128
9,TheWall,-9,2,2,0,2,72300,0.795,57497.66242
5,TheWall,-15,2,2,0,2,72900,0.709,51716.08024
9,TheWall,-12,2,2,0,2,72600,0.601,43635.61824
6,TheWall,-7,2,2,0,2,72100,0.575,41421.47663
9,TheWall,-11,2,2,0,2,72500,0.310,22460.33329
9,TheWall,-11,2,2,0,2,72500,0.471,34156.10879
3,TheWall,-3,1,1,0,1,36500,0.231,8420.089357
3,TheWall,-3,1,1,0,1,36500,0.850,31034.01803
9,TheWall,-15,2,2,0,2,72900,0.043,3126.841682
9,TheWall,-15,2,2,0,2,72900,0.891,64941.53599
9,Dorn,-10,2,2,0,2,72400,0.485,35084.4857
9,Dorn,-10,2,2,0,2,72400,0.515,37273.81601
3,HighGarden,0,0,0,0,0,1000,0.351,350.6461049
9,TheWall,-15,2,2,0,2,72900,0.060,4381.38162
9,TheWall,-12,2,2,0,2,72600,0.375,27212.92384
6,Winterfell,0,0,0,0,0,1000,0.866,865.627173
